origin_code,sum
8a194e69582ffff,205
8a194e695837fff,1140
8a194e695847fff,312
8a194e69584ffff,0
8a194e695857fff,0
8a194e69585ffff,0
8a194e695867fff,4
8a194e69586ffff,0
8a194e695877fff,0
8a194e695887fff,498
8a194e69588ffff,4
8a194e695897fff,121
8a194e69589ffff,271
8a194e6958a7fff,0
8a194e6958affff,0
8a194e6958b7fff,2
8a194e6958c7fff,7
8a194e6958cffff,70
8a194e6958d7fff,9
8a194e6958dffff,1022
8a194e6958e7fff,87
8a194e6958effff,4
8a194e6958f7fff,423
8a194e695907fff,0
8a194e69590ffff,0
8a194e695917fff,352
8a194e69591ffff,214
8a194e695927fff,30
8a194e69592ffff,0
8a194e695937fff,167
8a194e695947fff,0
8a194e69594ffff,0
8a194e695957fff,0
8a194e69595ffff,0
8a194e695967fff,0
8a194e69596ffff,0
8a194e695977fff,0
8a194e695987fff,464
8a194e69598ffff,147
8a194e695997fff,26
8a194e69599ffff,157
8a194e6959a7fff,245
8a194e6959affff,604
8a194e6959b7fff,936
8a194e695a07fff,40
8a194e695a0ffff,0
8a194e695a17fff,763
8a194e695a1ffff,0
8a194e695a27fff,254
8a194e695a2ffff,0
8a194e695a37fff,1179
8a194e695a47fff,444
8a194e695a4ffff,524
8a194e695a57fff,0
8a194e695a5ffff,0
8a194e695a67fff,35
8a194e695a6ffff,199
8a194e695a77fff,27
8a194e695a87fff,0
8a194e695a8ffff,0
8a194e695a97fff,214
8a194e695a9ffff,301
8a194e695aa7fff,332
8a194e695aaffff,6
8a194e695ab7fff,156
8a194e695ac7fff,0
8a194e695acffff,0
8a194e695ad7fff,0
8a194e695adffff,169
8a194e695ae7fff,0
8a194e695aeffff,9
8a194e695af7fff,0
8a194e695b07fff,0
8a194e695b0ffff,1332
8a194e695b17fff,721
8a194e695b1ffff,542
8a194e695b27fff,0
8a194e695b2ffff,1179
8a194e695b37fff,30
8a194e695b47fff,260
8a194e695b4ffff,118
8a194e695b57fff,46
8a194e695b5ffff,207
8a194e695b67fff,1032
8a194e695b6ffff,211
8a194e695b77fff,497
8a194e695b87fff,295
8a194e695b8ffff,517
8a194e695b97fff,625
8a194e695b9ffff,324
8a194e695ba7fff,1029
8a194e695baffff,27
8a194e695bb7fff,1561
8a194e695c07fff,105
8a194e695c0ffff,0
8a194e695c17fff,350
8a194e695c1ffff,0
8a194e695c27fff,283
8a194e695c2ffff,38
8a194e695c37fff,724
8a194e695c47fff,939
8a194e695c4ffff,54
8a194e695c57fff,116
8a194e695c5ffff,157
8a194e695c67fff,689
8a194e695c6ffff,883
8a194e695c77fff,265
8a194e695c87fff,168
8a194e695c8ffff,1180
8a194e695c97fff,0
8a194e695c9ffff,256
8a194e695ca7fff,2034
8a194e695caffff,495
8a194e695cb7fff,7
8a194e695cc7fff,0
8a194e695ccffff,984
8a194e695cd7fff,0
8a194e695cdffff,616
8a194e695ce7fff,622
8a194e695ceffff,506
8a194e695cf7fff,0
8a194e695d07fff,263
8a194e695d0ffff,22
8a194e695d17fff,249
8a194e695d1ffff,2
8a194e695d27fff,135
8a194e695d2ffff,217
8a194e695d37fff,54
8a194e695d47fff,105
8a194e695d4ffff,547
8a194e695d57fff,248
8a194e695d5ffff,425
8a194e695d67fff,3
8a194e695d6ffff,979
8a194e695d77fff,96
8a194e695d87fff,6
8a194e695d8ffff,382
8a194e695d97fff,0
8a194e695d9ffff,3
8a194e695da7fff,670
8a194e695daffff,394
8a194e695db7fff,0
8a194e696007fff,243
8a194e69600ffff,132
8a194e696017fff,0
8a194e69601ffff,88
8a194e696027fff,419
8a194e69602ffff,37
8a194e696037fff,145
8a194e696047fff,20
8a194e69604ffff,856
8a194e696057fff,176
8a194e69605ffff,205
8a194e696067fff,239
8a194e69606ffff,364
8a194e696077fff,817
8a194e696087fff,709
8a194e69608ffff,0
8a194e696097fff,1014
8a194e69609ffff,68
8a194e6960a7fff,39
8a194e6960affff,601
8a194e6960b7fff,168
8a194e6960c7fff,219
8a194e6960cffff,131
8a194e6960d7fff,0
8a194e6960dffff,778
8a194e6960e7fff,212
8a194e6960effff,187
8a194e6960f7fff,235
8a194e696107fff,427
8a194e69610ffff,791
8a194e696117fff,678
8a194e69611ffff,299
8a194e696127fff,1026
8a194e69612ffff,4
8a194e696137fff,222
8a194e696147fff,0
8a194e69614ffff,1178
8a194e696157fff,809
8a194e69615ffff,219
8a194e696167fff,14
8a194e69616ffff,1414
8a194e696177fff,47
8a194e696187fff,0
8a194e69618ffff,0
8a194e696197fff,3
8a194e69619ffff,173
8a194e6961a7fff,513
8a194e6961affff,82
8a194e6961b7fff,70
8a194e696207fff,0
8a194e69620ffff,134
8a194e696217fff,0
8a194e69621ffff,0
8a194e696227fff,632
8a194e69622ffff,41
8a194e696237fff,44
8a194e696247fff,184
8a194e69624ffff,1802
8a194e696257fff,493
8a194e69625ffff,979
8a194e696267fff,167
8a194e69626ffff,497
8a194e696277fff,15
8a194e696287fff,2
8a194e69628ffff,514
8a194e696297fff,201
8a194e69629ffff,2372
8a194e6962a7fff,65
8a194e6962affff,0
8a194e6962b7fff,298
8a194e6962c7fff,256
8a194e6962cffff,921
8a194e6962d7fff,0
8a194e6962dffff,182
8a194e6962e7fff,67
8a194e6962effff,540
8a194e6962f7fff,48
8a194e696307fff,65
8a194e69630ffff,67
8a194e696317fff,0
8a194e69631ffff,0
8a194e696327fff,432
8a194e69632ffff,278
8a194e696337fff,110
8a194e696347fff,108
8a194e69634ffff,551
8a194e696357fff,685
8a194e69635ffff,1111
8a194e696367fff,1358
8a194e69636ffff,748
8a194e696377fff,446
8a194e696387fff,417
8a194e69638ffff,0
8a194e696397fff,1163
8a194e69639ffff,1692
8a194e6963a7fff,1
8a194e6963affff,0
8a194e6963b7fff,253
8a194e696407fff,0
8a194e69640ffff,0
8a194e696417fff,0
8a194e69641ffff,0
8a194e696427fff,0
8a194e69642ffff,0
8a194e696437fff,0
8a194e696447fff,172
8a194e69644ffff,217
8a194e696457fff,45
8a194e69645ffff,0
8a194e696467fff,428
8a194e69646ffff,630
8a194e696477fff,0
8a194e696487fff,0
8a194e69648ffff,249
8a194e696497fff,0
8a194e69649ffff,323
8a194e6964a7fff,0
8a194e6964affff,0
8a194e6964b7fff,0
8a194e6964c7fff,66
8a194e6964cffff,32
8a194e6964d7fff,68
8a194e6964dffff,532
8a194e6964e7fff,266
8a194e6964effff,0
8a194e6964f7fff,0
8a194e696507fff,2
8a194e69650ffff,0
8a194e696517fff,0
8a194e69651ffff,0
8a194e696527fff,38
8a194e69652ffff,0
8a194e696537fff,0
8a194e696547fff,153
8a194e69654ffff,121
8a194e696557fff,0
8a194e69655ffff,137
8a194e696567fff,0
8a194e69656ffff,96
8a194e696577fff,7
8a194e696587fff,304
8a194e69658ffff,0
8a194e696597fff,485
8a194e69659ffff,121
8a194e6965a7fff,70
8a194e6965affff,0
8a194e6965b7fff,16
8a194e696607fff,189
8a194e69660ffff,55
8a194e696617fff,0
8a194e69661ffff,0
8a194e696627fff,366
8a194e69662ffff,805
8a194e696637fff,407
8a194e696647fff,91
8a194e69664ffff,925
8a194e696657fff,506
8a194e69665ffff,0
8a194e696667fff,1141
8a194e69666ffff,1607
8a194e696677fff,722
8a194e696687fff,15
8a194e69668ffff,103
8a194e696697fff,0
8a194e69669ffff,10
8a194e6966a7fff,124
8a194e6966affff,13
8a194e6966b7fff,0
8a194e6966c7fff,0
8a194e6966cffff,617
8a194e6966d7fff,67
8a194e6966dffff,0
8a194e6966e7fff,0
8a194e6966effff,0
8a194e6966f7fff,121
8a194e696707fff,82
8a194e69670ffff,791
8a194e696717fff,64
8a194e69671ffff,955
8a194e696727fff,146
8a194e69672ffff,1350
8a194e696737fff,297
8a194e696747fff,331
8a194e69674ffff,177
8a194e696757fff,634
8a194e69675ffff,747
8a194e696767fff,543
8a194e69676ffff,471
8a194e696777fff,229
8a194e696787fff,167
8a194e69678ffff,254
8a194e696797fff,431
8a194e69679ffff,493
8a194e6967a7fff,874
8a194e6967affff,288
8a194e6967b7fff,401
8a194e696807fff,66
8a194e69680ffff,658
8a194e696817fff,468
8a194e69681ffff,57
8a194e696827fff,129
8a194e69682ffff,121
8a194e696837fff,381
8a194e696847fff,45
8a194e69684ffff,194
8a194e696857fff,1281
8a194e69685ffff,104
8a194e696867fff,129
8a194e69686ffff,0
8a194e696877fff,951
8a194e696887fff,1477
8a194e69688ffff,132
8a194e696897fff,212
8a194e69689ffff,578
8a194e6968a7fff,0
8a194e6968affff,130
8a194e6968b7fff,108
8a194e6968c7fff,79
8a194e6968cffff,47
8a194e6968d7fff,251
8a194e6968dffff,430
8a194e6968e7fff,445
8a194e6968effff,757
8a194e6968f7fff,1773
8a194e696907fff,44
8a194e69690ffff,216
8a194e696917fff,213
8a194e69691ffff,174
8a194e696927fff,0
8a194e69692ffff,322
8a194e696937fff,340
8a194e696947fff,349
8a194e69694ffff,125
8a194e696957fff,284
8a194e69695ffff,139
8a194e696967fff,716
8a194e69696ffff,196
8a194e696977fff,513
8a194e696987fff,1030
8a194e69698ffff,454
8a194e696997fff,0
8a194e69699ffff,0
8a194e6969a7fff,575
8a194e6969affff,1117
8a194e6969b7fff,41
8a194e696a07fff,748
8a194e696a0ffff,494
8a194e696a17fff,732
8a194e696a1ffff,878
8a194e696a27fff,118
8a194e696a2ffff,606
8a194e696a37fff,19
8a194e696a47fff,40
8a194e696a4ffff,207
8a194e696a57fff,264
8a194e696a5ffff,636
8a194e696a67fff,73
8a194e696a6ffff,259
8a194e696a77fff,11
8a194e696a87fff,427
8a194e696a8ffff,800
8a194e696a97fff,621
8a194e696a9ffff,425
8a194e696aa7fff,375
8a194e696aaffff,208
8a194e696ab7fff,301
8a194e696ac7fff,2294
8a194e696acffff,22
8a194e696ad7fff,250
8a194e696adffff,266
8a194e696ae7fff,840
8a194e696aeffff,267
8a194e696af7fff,859
8a194e696b07fff,910
8a194e696b0ffff,322
8a194e696b17fff,41
8a194e696b1ffff,725
8a194e696b27fff,507
8a194e696b2ffff,790
8a194e696b37fff,1003
8a194e696b47fff,0
8a194e696b4ffff,0
8a194e696b57fff,0
8a194e696b5ffff,12
8a194e696b67fff,0
8a194e696b6ffff,0
8a194e696b77fff,390
8a194e696b87fff,400
8a194e696b8ffff,595
8a194e696b97fff,1036
8a194e696b9ffff,610
8a194e696ba7fff,71
8a194e696baffff,41
8a194e696bb7fff,113
8a194e696c07fff,0
8a194e696c0ffff,0
8a194e696c17fff,8
8a194e696c1ffff,19
8a194e696c27fff,0
8a194e696c2ffff,0
8a194e696c37fff,0
8a194e696c47fff,0
8a194e696c4ffff,94
8a194e696c57fff,191
8a194e696c5ffff,458
8a194e696c67fff,0
8a194e696c6ffff,155
8a194e696c77fff,0
8a194e696c87fff,202
8a194e696c8ffff,961
8a194e696c97fff,621
8a194e696c9ffff,184
8a194e696ca7fff,139
8a194e696caffff,1196
8a194e696cb7fff,26
8a194e696cc7fff,0
8a194e696ccffff,0
8a194e696cd7fff,0
8a194e696cdffff,0
8a194e696ce7fff,13
8a194e696ceffff,94
8a194e696cf7fff,534
8a194e696d07fff,0
8a194e696d0ffff,15
8a194e696d17fff,399
8a194e696d1ffff,0
8a194e696d27fff,323
8a194e696d2ffff,0
8a194e696d37fff,0
8a194e696d47fff,0
8a194e696d4ffff,0
8a194e696d57fff,0
8a194e696d5ffff,0
8a194e696d67fff,435
8a194e696d6ffff,0
8a194e696d77fff,20
8a194e696d87fff,47
8a194e696d8ffff,0
8a194e696d97fff,0
8a194e696d9ffff,898
8a194e696da7fff,196
8a194e696daffff,21
8a194e696db7fff,367
8a194e698007fff,0
8a194e69800ffff,0
8a194e698017fff,5
8a194e69801ffff,0
8a194e698027fff,0
8a194e69802ffff,0
8a194e698037fff,0
8a194e698047fff,0
8a194e69804ffff,0
8a194e698057fff,0
8a194e69805ffff,0
8a194e698067fff,0
8a194e69806ffff,0
8a194e698077fff,0
8a194e698087fff,0
8a194e69808ffff,0
8a194e698097fff,0
8a194e69809ffff,12
8a194e6980a7fff,0
8a194e6980affff,0
8a194e6980b7fff,0
8a194e6980c7fff,0
8a194e6980cffff,5
8a194e6980d7fff,0
8a194e6980dffff,0
8a194e6980e7fff,0
8a194e6980effff,0
8a194e6980f7fff,0
8a194e698107fff,0
8a194e69810ffff,0
8a194e698117fff,0
8a194e69811ffff,0
8a194e698127fff,0
8a194e69812ffff,0
8a194e698137fff,0
8a194e698147fff,0
8a194e69814ffff,0
8a194e698157fff,0
8a194e69815ffff,0
8a194e698167fff,0
8a194e69816ffff,0
8a194e698177fff,0
8a194e698187fff,0
8a194e69818ffff,0
8a194e698197fff,0
8a194e69819ffff,0
8a194e6981a7fff,0
8a194e6981affff,0
8a194e6981b7fff,0
8a194e698207fff,3
8a194e69820ffff,0
8a194e698217fff,21
8a194e69821ffff,0
8a194e698227fff,0
8a194e69822ffff,0
8a194e698237fff,0
8a194e698247fff,0
8a194e69824ffff,0
8a194e698257fff,0
8a194e69825ffff,0
8a194e698267fff,0
8a194e69826ffff,0
8a194e698277fff,0
8a194e698287fff,11
8a194e69828ffff,40
8a194e698297fff,0
8a194e69829ffff,10
8a194e6982a7fff,0
8a194e6982affff,32
8a194e6982b7fff,88
8a194e6982c7fff,0
8a194e6982cffff,0
8a194e6982d7fff,265
8a194e6982dffff,1639
8a194e6982e7fff,0
8a194e6982effff,0
8a194e6982f7fff,0
8a194e698307fff,0
8a194e69830ffff,0
8a194e698317fff,0
8a194e69831ffff,0
8a194e698327fff,12
8a194e69832ffff,0
8a194e698337fff,0
8a194e698347fff,0
8a194e69834ffff,36
8a194e698357fff,0
8a194e69835ffff,0
8a194e698367fff,43
8a194e69836ffff,1831
8a194e698377fff,0
8a194e698387fff,0
8a194e69838ffff,83
8a194e698397fff,0
8a194e69839ffff,0
8a194e6983a7fff,0
8a194e6983affff,0
8a194e6983b7fff,58
8a194e698407fff,127
8a194e69840ffff,680
8a194e698417fff,155
8a194e69841ffff,0
8a194e698427fff,0
8a194e69842ffff,207
8a194e698437fff,0
8a194e698447fff,1884
8a194e69844ffff,184
8a194e698457fff,1372
8a194e69845ffff,754
8a194e698467fff,0
8a194e69846ffff,36
8a194e698477fff,578
8a194e698487fff,795
8a194e69848ffff,66
8a194e698497fff,1002
8a194e69849ffff,683
8a194e6984a7fff,1737
8a194e6984affff,184
8a194e6984b7fff,331
8a194e6984c7fff,280
8a194e6984cffff,1113
8a194e6984d7fff,16
8a194e6984dffff,79
8a194e6984e7fff,473
8a194e6984effff,706
8a194e6984f7fff,48
8a194e698507fff,0
8a194e69850ffff,0
8a194e698517fff,0
8a194e69851ffff,0
8a194e698527fff,0
8a194e69852ffff,0
8a194e698537fff,0
8a194e698547fff,0
8a194e69854ffff,0
8a194e698557fff,0
8a194e69855ffff,0
8a194e698567fff,0
8a194e69856ffff,0
8a194e698577fff,0
8a194e698587fff,33
8a194e69858ffff,624
8a194e698597fff,299
8a194e69859ffff,391
8a194e6985a7fff,0
8a194e6985affff,0
8a194e6985b7fff,0
8a194e698607fff,323
8a194e69860ffff,244
8a194e698617fff,408
8a194e69861ffff,142
8a194e698627fff,0
8a194e69862ffff,15
8a194e698637fff,7
8a194e698647fff,411
8a194e69864ffff,229
8a194e698657fff,173
8a194e69865ffff,63
8a194e698667fff,81
8a194e69866ffff,176
8a194e698677fff,474
8a194e698687fff,583
8a194e69868ffff,748
8a194e698697fff,987
8a194e69869ffff,433
8a194e6986a7fff,752
8a194e6986affff,156
8a194e6986b7fff,281
8a194e6986c7fff,176
8a194e6986cffff,0
8a194e6986d7fff,0
8a194e6986dffff,0
8a194e6986e7fff,127
8a194e6986effff,72
8a194e6986f7fff,106
8a194e698707fff,563
8a194e69870ffff,139
8a194e698717fff,317
8a194e69871ffff,0
8a194e698727fff,0
8a194e69872ffff,1
8a194e698737fff,728
8a194e698747fff,434
8a194e69874ffff,295
8a194e698757fff,156
8a194e69875ffff,79
8a194e698767fff,6
8a194e69876ffff,0
8a194e698777fff,0
8a194e698787fff,0
8a194e69878ffff,0
8a194e698797fff,9
8a194e69879ffff,42
8a194e6987a7fff,0
8a194e6987affff,3
8a194e6987b7fff,1422
8a194e698807fff,0
8a194e69880ffff,523
8a194e698817fff,0
8a194e69881ffff,19
8a194e698827fff,0
8a194e69882ffff,112
8a194e698837fff,0
8a194e698847fff,3
8a194e69884ffff,0
8a194e698857fff,0
8a194e69885ffff,0
8a194e698867fff,13
8a194e69886ffff,0
8a194e698877fff,96
8a194e698887fff,5
8a194e69888ffff,79
8a194e698897fff,178
8a194e69889ffff,185
8a194e6988a7fff,0
8a194e6988affff,0
8a194e6988b7fff,0
8a194e6988c7fff,4
8a194e6988cffff,0
8a194e6988d7fff,2
8a194e6988dffff,0
8a194e6988e7fff,17
8a194e6988effff,7
8a194e6988f7fff,0
8a194e698907fff,59
8a194e69890ffff,631
8a194e698917fff,754
8a194e69891ffff,712
8a194e698927fff,140
8a194e69892ffff,442
8a194e698937fff,1245
8a194e698947fff,1061
8a194e69894ffff,220
8a194e698957fff,239
8a194e69895ffff,679
8a194e698967fff,403
8a194e69896ffff,1325
8a194e698977fff,631
8a194e698987fff,0
8a194e69898ffff,0
8a194e698997fff,65
8a194e69899ffff,0
8a194e6989a7fff,641
8a194e6989affff,761
8a194e6989b7fff,19
8a194e698a07fff,2
8a194e698a0ffff,1631
8a194e698a17fff,0
8a194e698a1ffff,24
8a194e698a27fff,0
8a194e698a2ffff,0
8a194e698a37fff,0
8a194e698a47fff,809
8a194e698a4ffff,2160
8a194e698a57fff,907
8a194e698a5ffff,113
8a194e698a67fff,468
8a194e698a6ffff,940
8a194e698a77fff,1396
8a194e698a87fff,0
8a194e698a8ffff,306
8a194e698a97fff,0
8a194e698a9ffff,0
8a194e698aa7fff,0
8a194e698aaffff,965
8a194e698ab7fff,6
8a194e698ac7fff,2313
8a194e698acffff,939
8a194e698ad7fff,440
8a194e698adffff,1216
8a194e698ae7fff,1380
8a194e698aeffff,457
8a194e698af7fff,2516
8a194e698b07fff,6
8a194e698b0ffff,0
8a194e698b17fff,0
8a194e698b1ffff,0
8a194e698b27fff,142
8a194e698b2ffff,627
8a194e698b37fff,4
8a194e698b47fff,25
8a194e698b4ffff,0
8a194e698b57fff,0
8a194e698b5ffff,0
8a194e698b67fff,80
8a194e698b6ffff,397
8a194e698b77fff,0
8a194e698b87fff,0
8a194e698b8ffff,0
8a194e698b97fff,0
8a194e698b9ffff,0
8a194e698ba7fff,0
8a194e698baffff,0
8a194e698bb7fff,6
8a194e698c07fff,0
8a194e698c0ffff,0
8a194e698c17fff,0
8a194e698c1ffff,0
8a194e698c27fff,96
8a194e698c2ffff,77
8a194e698c37fff,0
8a194e698c47fff,37
8a194e698c4ffff,0
8a194e698c57fff,0
8a194e698c5ffff,0
8a194e698c67fff,0
8a194e698c6ffff,906
8a194e698c77fff,0
8a194e698c87fff,0
8a194e698c8ffff,0
8a194e698c97fff,0
8a194e698c9ffff,0
8a194e698ca7fff,0
8a194e698caffff,0
8a194e698cb7fff,0
8a194e698cc7fff,0
8a194e698ccffff,0
8a194e698cd7fff,0
8a194e698cdffff,0
8a194e698ce7fff,0
8a194e698ceffff,0
8a194e698cf7fff,0
8a194e698d07fff,0
8a194e698d0ffff,0
8a194e698d17fff,0
8a194e698d1ffff,0
8a194e698d27fff,0
8a194e698d2ffff,0
8a194e698d37fff,0
8a194e698d47fff,0
8a194e698d4ffff,0
8a194e698d57fff,4
8a194e698d5ffff,0
8a194e698d67fff,2
8a194e698d6ffff,6
8a194e698d77fff,0
8a194e698d87fff,0
8a194e698d8ffff,0
8a194e698d97fff,0
8a194e698d9ffff,0
8a194e698da7fff,0
8a194e698daffff,0
8a194e698db7fff,0
8a194e699007fff,0
8a194e69900ffff,0
8a194e699017fff,109
8a194e69901ffff,0
8a194e699027fff,153
8a194e69902ffff,0
8a194e699037fff,112
8a194e699047fff,0
8a194e69904ffff,10
8a194e699057fff,0
8a194e69905ffff,95
8a194e699067fff,0
8a194e69906ffff,0
8a194e699077fff,0
8a194e699087fff,819
8a194e69908ffff,32
8a194e699097fff,0
8a194e69909ffff,1224
8a194e6990a7fff,2555
8a194e6990affff,27
8a194e6990b7fff,1070
8a194e6990c7fff,446
8a194e6990cffff,0
8a194e6990d7fff,100
8a194e6990dffff,198
8a194e6990e7fff,0
8a194e6990effff,0
8a194e6990f7fff,0
8a194e699107fff,0
8a194e69910ffff,44
8a194e699117fff,504
8a194e69911ffff,864
8a194e699127fff,0
8a194e69912ffff,0
8a194e699137fff,0
8a194e699147fff,424
8a194e69914ffff,0
8a194e699157fff,0
8a194e69915ffff,0
8a194e699167fff,56
8a194e69916ffff,149
8a194e699177fff,151
8a194e699187fff,528
8a194e69918ffff,846
8a194e699197fff,164
8a194e69919ffff,158
8a194e6991a7fff,566
8a194e6991affff,684
8a194e6991b7fff,287
8a194e699207fff,0
8a194e69920ffff,0
8a194e699217fff,0
8a194e69921ffff,0
8a194e699227fff,23
8a194e69922ffff,143
8a194e699237fff,0
8a194e699247fff,1327
8a194e69924ffff,75
8a194e699257fff,0
8a194e69925ffff,7
8a194e699267fff,96
8a194e69926ffff,736
8a194e699277fff,14
8a194e699287fff,0
8a194e69928ffff,0
8a194e699297fff,0
8a194e69929ffff,0
8a194e6992a7fff,0
8a194e6992affff,0
8a194e6992b7fff,0
8a194e6992c7fff,0
8a194e6992cffff,8
8a194e6992d7fff,70
8a194e6992dffff,0
8a194e6992e7fff,0
8a194e6992effff,6
8a194e6992f7fff,0
8a194e699307fff,0
8a194e69930ffff,249
8a194e699317fff,318
8a194e69931ffff,0
8a194e699327fff,184
8a194e69932ffff,504
8a194e699337fff,0
8a194e699347fff,759
8a194e69934ffff,166
8a194e699357fff,1025
8a194e69935ffff,819
8a194e699367fff,67
8a194e69936ffff,0
8a194e699377fff,379
8a194e699387fff,0
8a194e69938ffff,0
8a194e699397fff,0
8a194e69939ffff,0
8a194e6993a7fff,69
8a194e6993affff,0
8a194e6993b7fff,0
8a194e699407fff,0
8a194e69940ffff,0
8a194e699417fff,0
8a194e69941ffff,0
8a194e699427fff,0
8a194e69942ffff,0
8a194e699437fff,0
8a194e699447fff,18
8a194e69944ffff,0
8a194e699457fff,0
8a194e69945ffff,0
8a194e699467fff,0
8a194e69946ffff,1143
8a194e699477fff,0
8a194e699487fff,0
8a194e69948ffff,0
8a194e699497fff,0
8a194e69949ffff,0
8a194e6994a7fff,0
8a194e6994affff,0
8a194e6994b7fff,12
8a194e6994c7fff,0
8a194e6994cffff,0
8a194e6994d7fff,0
8a194e6994dffff,0
8a194e6994e7fff,0
8a194e6994effff,0
8a194e6994f7fff,0
8a194e699507fff,0
8a194e69950ffff,0
8a194e699517fff,0
8a194e69951ffff,0
8a194e699527fff,0
8a194e69952ffff,0
8a194e699537fff,0
8a194e699547fff,253
8a194e69954ffff,0
8a194e699557fff,0
8a194e69955ffff,0
8a194e699567fff,655
8a194e69956ffff,488
8a194e699577fff,0
8a194e699587fff,0
8a194e69958ffff,0
8a194e699597fff,26
8a194e69959ffff,0
8a194e6995a7fff,0
8a194e6995affff,0
8a194e6995b7fff,0
8a194e699607fff,0
8a194e69960ffff,71
8a194e699617fff,386
8a194e69961ffff,1133
8a194e699627fff,7
8a194e69962ffff,0
8a194e699637fff,31
8a194e699647fff,0
8a194e69964ffff,0
8a194e699657fff,0
8a194e69965ffff,0
8a194e699667fff,0
8a194e69966ffff,0
8a194e699677fff,0
8a194e699687fff,405
8a194e69968ffff,473
8a194e699697fff,784
8a194e69969ffff,356
8a194e6996a7fff,247
8a194e6996affff,193
8a194e6996b7fff,114
8a194e6996c7fff,482
8a194e6996cffff,27
8a194e6996d7fff,381
8a194e6996dffff,478
8a194e6996e7fff,175
8a194e6996effff,0
8a194e6996f7fff,67
8a194e699707fff,376
8a194e69970ffff,172
8a194e699717fff,489
8a194e69971ffff,189
8a194e699727fff,663
8a194e69972ffff,60
8a194e699737fff,684
8a194e699747fff,0
8a194e69974ffff,0
8a194e699757fff,0
8a194e69975ffff,0
8a194e699767fff,0
8a194e69976ffff,0
8a194e699777fff,370
8a194e699787fff,1854
8a194e69978ffff,602
8a194e699797fff,0
8a194e69979ffff,766
8a194e6997a7fff,6
8a194e6997affff,205
8a194e6997b7fff,0
8a194e699807fff,560
8a194e69980ffff,306
8a194e699817fff,1011
8a194e69981ffff,624
8a194e699827fff,1253
8a194e69982ffff,699
8a194e699837fff,694
8a194e699847fff,1485
8a194e69984ffff,254
8a194e699857fff,0
8a194e69985ffff,27
8a194e699867fff,707
8a194e69986ffff,238
8a194e699877fff,972
8a194e699887fff,4
8a194e69988ffff,577
8a194e699897fff,697
8a194e69989ffff,37
8a194e6998a7fff,128
8a194e6998affff,268
8a194e6998b7fff,8
8a194e6998c7fff,256
8a194e6998cffff,458
8a194e6998d7fff,350
8a194e6998dffff,138
8a194e6998e7fff,2
8a194e6998effff,194
8a194e6998f7fff,536
8a194e699907fff,155
8a194e69990ffff,920
8a194e699917fff,261
8a194e69991ffff,393
8a194e699927fff,637
8a194e69992ffff,2398
8a194e699937fff,341
8a194e699947fff,715
8a194e69994ffff,111
8a194e699957fff,256
8a194e69995ffff,83
8a194e699967fff,863
8a194e69996ffff,879
8a194e699977fff,741
8a194e699987fff,294
8a194e69998ffff,437
8a194e699997fff,236
8a194e69999ffff,128
8a194e6999a7fff,211
8a194e6999affff,130
8a194e6999b7fff,375
8a194e699a07fff,1067
8a194e699a0ffff,1262
8a194e699a17fff,927
8a194e699a1ffff,121
8a194e699a27fff,825
8a194e699a2ffff,972
8a194e699a37fff,798
8a194e699a47fff,35
8a194e699a4ffff,0
8a194e699a57fff,168
8a194e699a5ffff,3
8a194e699a67fff,125
8a194e699a6ffff,882
8a194e699a77fff,1974
8a194e699a87fff,262
8a194e699a8ffff,793
8a194e699a97fff,232
8a194e699a9ffff,282
8a194e699aa7fff,1061
8a194e699aaffff,684
8a194e699ab7fff,516
8a194e699ac7fff,390
8a194e699acffff,268
8a194e699ad7fff,70
8a194e699adffff,76
8a194e699ae7fff,119
8a194e699aeffff,14
8a194e699af7fff,105
8a194e699b07fff,1415
8a194e699b0ffff,732
8a194e699b17fff,143
8a194e699b1ffff,162
8a194e699b27fff,550
8a194e699b2ffff,488
8a194e699b37fff,1801
8a194e699b47fff,384
8a194e699b4ffff,4
8a194e699b57fff,310
8a194e699b5ffff,1298
8a194e699b67fff,424
8a194e699b6ffff,146
8a194e699b77fff,542
8a194e699b87fff,1327
8a194e699b8ffff,205
8a194e699b97fff,384
8a194e699b9ffff,1686
8a194e699ba7fff,189
8a194e699baffff,83
8a194e699bb7fff,425
8a194e699c07fff,361
8a194e699c0ffff,11
8a194e699c17fff,168
8a194e699c1ffff,88
8a194e699c27fff,61
8a194e699c2ffff,42
8a194e699c37fff,69
8a194e699c47fff,16
8a194e699c4ffff,305
8a194e699c57fff,0
8a194e699c5ffff,78
8a194e699c67fff,1058
8a194e699c6ffff,228
8a194e699c77fff,185
8a194e699c87fff,0
8a194e699c8ffff,0
8a194e699c97fff,0
8a194e699c9ffff,0
8a194e699ca7fff,11
8a194e699caffff,294
8a194e699cb7fff,11
8a194e699cc7fff,0
8a194e699ccffff,28
8a194e699cd7fff,0
8a194e699cdffff,6
8a194e699ce7fff,43
8a194e699ceffff,3
8a194e699cf7fff,905
8a194e699d07fff,236
8a194e699d0ffff,38
8a194e699d17fff,169
8a194e699d1ffff,12
8a194e699d27fff,791
8a194e699d2ffff,213
8a194e699d37fff,664
8a194e699d47fff,918
8a194e699d4ffff,63
8a194e699d57fff,44
8a194e699d5ffff,102
8a194e699d67fff,1776
8a194e699d6ffff,437
8a194e699d77fff,2
8a194e699d87fff,210
8a194e699d8ffff,92
