destination_code,sum
8a195dae088ffff,591
8a195dae089ffff,66
8a195dae08dffff,135
8a195dae0a07fff,2
8a195dae0a0ffff,409
8a195dae0a1ffff,1103
8a195dae0a27fff,563
8a195dae0a2ffff,63
8a195dae0a4ffff,112
8a195dae0a5ffff,731
8a195dae0a6ffff,401
8a195dae0a87fff,877
8a195dae0a8ffff,375
8a195dae0aa7fff,20
8a195dae0aaffff,242
8a195dae0ab7fff,29
8a195dae0ac7fff,212
8a195dae0acffff,276
8a195dae0ad7fff,17
8a195dae0adffff,149
8a195dae0ae7fff,405
8a195dae0aeffff,994
8a195dae0af7fff,555
8a195dae0b0ffff,146
8a195dae0b1ffff,108
8a195dae0b47fff,17
8a195dae0b4ffff,780
8a195dae0b57fff,212
8a195dae0b5ffff,317
8a195dae0b67fff,1184
8a195dae0b6ffff,146
8a195dae0b77fff,414
8a195dae0c47fff,158
8a195dae0c6ffff,334
8a195dae0d0ffff,80
8a195dae0d4ffff,20
8a195dae100ffff,64
8a195dae1017fff,262
8a195dae101ffff,368
8a195dae1027fff,3
8a195dae1047fff,85
8a195dae104ffff,135
8a195dae1057fff,194
8a195dae105ffff,77
8a195dae1067fff,562
8a195dae106ffff,834
8a195dae1077fff,29
8a195dae1087fff,93
8a195dae108ffff,556
8a195dae1097fff,262
8a195dae109ffff,196
8a195dae10a7fff,598
8a195dae10affff,413
8a195dae10b7fff,680
8a195dae10c7fff,146
8a195dae10d7fff,1751
8a195dae10dffff,190
8a195dae10e7fff,1076
8a195dae10effff,2
8a195dae10f7fff,83
8a195dae1107fff,265
8a195dae1117fff,119
8a195dae111ffff,96
8a195dae1127fff,49
8a195dae112ffff,17
8a195dae1137fff,349
8a195dae1147fff,952
8a195dae114ffff,171
8a195dae1157fff,34
8a195dae1167fff,404
8a195dae116ffff,3
8a195dae1177fff,23
8a195dae1187fff,185
8a195dae118ffff,75
8a195dae1197fff,688
8a195dae119ffff,185
8a195dae11a7fff,20
8a195dae11b7fff,4
8a195dae1207fff,463
8a195dae120ffff,10
8a195dae1217fff,426
8a195dae121ffff,885
8a195dae1227fff,239
8a195dae122ffff,1192
8a195dae1247fff,799
8a195dae124ffff,291
8a195dae1257fff,262
8a195dae125ffff,443
8a195dae1267fff,83
8a195dae126ffff,519
8a195dae1277fff,375
8a195dae1287fff,102
8a195dae128ffff,638
8a195dae129ffff,137
8a195dae12a7fff,480
8a195dae12affff,515
8a195dae12b7fff,1155
8a195dae12c7fff,703
8a195dae12cffff,11
8a195dae12d7fff,142
8a195dae12e7fff,59
8a195dae12effff,516
8a195dae12f7fff,787
8a195dae1307fff,573
8a195dae130ffff,1358
8a195dae1317fff,546
8a195dae131ffff,3
8a195dae132ffff,52
8a195dae1337fff,82
8a195dae1347fff,249
8a195dae134ffff,667
8a195dae1357fff,740
8a195dae135ffff,1902
8a195dae1367fff,60
8a195dae136ffff,215
8a195dae1377fff,105
8a195dae1387fff,412
8a195dae138ffff,1245
8a195dae1397fff,457
8a195dae13a7fff,272
8a195dae13affff,195
8a195dae13b7fff,740
8a195dae144ffff,124
8a195dae1467fff,514
8a195dae146ffff,2584
8a195dae1487fff,1693
8a195dae148ffff,148
8a195dae1497fff,14
8a195dae149ffff,694
8a195dae14a7fff,560
8a195dae14dffff,535
8a195dae1507fff,390
8a195dae150ffff,994
8a195dae1517fff,108
8a195dae151ffff,482
8a195dae1527fff,75
8a195dae152ffff,1065
8a195dae1537fff,558
8a195dae154ffff,1045
8a195dae1567fff,253
8a195dae156ffff,88
8a195dae1577fff,368
8a195dae1587fff,291
8a195dae158ffff,18
8a195dae159ffff,206
8a195dae15affff,24
8a195dae160ffff,828
8a195dae1617fff,78
8a195dae161ffff,302
8a195dae1627fff,108
8a195dae162ffff,9
8a195dae1637fff,8
8a195dae1647fff,65
8a195dae164ffff,906
8a195dae1657fff,268
8a195dae165ffff,40
8a195dae1667fff,286
8a195dae166ffff,64
8a195dae1677fff,86
8a195dae1687fff,648
8a195dae168ffff,805
8a195dae1697fff,992
8a195dae169ffff,1202
8a195dae16affff,315
8a195dae16b7fff,1081
8a195dae16c7fff,286
8a195dae16cffff,249
8a195dae16d7fff,267
8a195dae16dffff,228
8a195dae16e7fff,919
8a195dae16effff,581
8a195dae16f7fff,181
8a195dae1707fff,123
8a195dae170ffff,250
8a195dae1717fff,758
8a195dae1727fff,659
8a195dae172ffff,140
8a195dae1737fff,20
8a195dae1757fff,676
8a195dae175ffff,627
8a195dae1767fff,255
8a195dae176ffff,489
8a195dae1777fff,1205
8a195dae1787fff,33
8a195dae1797fff,217
8a195dae179ffff,248
8a195dae17a7fff,835
8a195dae17affff,409
8a195dae1807fff,1096
8a195dae180ffff,196
8a195dae1817fff,41
8a195dae181ffff,313
8a195dae1827fff,111
8a195dae182ffff,104
8a195dae1837fff,477
8a195dae1847fff,1268
8a195dae184ffff,155
8a195dae1857fff,164
8a195dae185ffff,895
8a195dae1867fff,420
8a195dae186ffff,26
8a195dae1877fff,310
8a195dae1887fff,608
8a195dae188ffff,55
8a195dae1897fff,432
8a195dae189ffff,380
8a195dae18a7fff,239
8a195dae18affff,1730
8a195dae18b7fff,661
8a195dae18c7fff,411
8a195dae18cffff,330
8a195dae18d7fff,189
8a195dae18dffff,110
8a195dae18e7fff,493
8a195dae18effff,539
8a195dae18f7fff,658
8a195dae1907fff,845
8a195dae190ffff,11
8a195dae1917fff,13
8a195dae191ffff,25
8a195dae1927fff,142
8a195dae192ffff,492
8a195dae1947fff,426
8a195dae194ffff,412
8a195dae1957fff,714
8a195dae195ffff,8
8a195dae1967fff,636
8a195dae196ffff,443
8a195dae1987fff,658
8a195dae198ffff,6
8a195dae1997fff,52
8a195dae199ffff,45
8a195dae19a7fff,19
8a195dae19affff,495
8a195dae19b7fff,15
8a195dae1a07fff,838
8a195dae1a0ffff,124
8a195dae1a17fff,354
8a195dae1a1ffff,153
8a195dae1a27fff,457
8a195dae1a2ffff,115
8a195dae1a37fff,433
8a195dae1a47fff,2
8a195dae1a4ffff,2
8a195dae1a57fff,3
8a195dae1a5ffff,379
8a195dae1a6ffff,9
8a195dae1a77fff,190
8a195dae1a87fff,1293
8a195dae1a8ffff,98
8a195dae1a9ffff,519
8a195dae1aa7fff,27
8a195dae1aaffff,2
8a195dae1ab7fff,1523
8a195dae1ac7fff,423
8a195dae1acffff,461
8a195dae1ad7fff,645
8a195dae1adffff,536
8a195dae1ae7fff,274
8a195dae1aeffff,540
8a195dae1af7fff,16
8a195dae1b07fff,407
8a195dae1b0ffff,26
8a195dae1b17fff,133
8a195dae1b1ffff,587
8a195dae1b27fff,19
8a195dae1b2ffff,3
8a195dae1b37fff,149
8a195dae1b47fff,369
8a195dae1b4ffff,45
8a195dae1b57fff,931
8a195dae1b5ffff,263
8a195dae1b6ffff,280
8a195dae1b77fff,47
8a195dae1b87fff,356
8a195dae1b8ffff,373
8a195dae1b97fff,219
8a195dae1b9ffff,569
8a195dae1ba7fff,8
8a195dae1baffff,267
8a195dae1bb7fff,493
8a195dae1c07fff,1097
8a195dae1c0ffff,504
8a195dae1c17fff,116
8a195dae1c1ffff,569
8a195dae1c27fff,924
8a195dae1c2ffff,119
8a195dae1c37fff,716
8a195dae1c47fff,1548
8a195dae1c4ffff,113
8a195dae1c57fff,740
8a195dae1c5ffff,185
8a195dae1c67fff,617
8a195dae1c6ffff,218
8a195dae1c77fff,675
8a195dae1c87fff,288
8a195dae1c8ffff,444
8a195dae1c9ffff,750
8a195dae1ca7fff,503
8a195dae1caffff,77
8a195dae1cb7fff,83
8a195dae1cc7fff,138
8a195dae1ccffff,185
8a195dae1cdffff,434
8a195dae1ce7fff,160
8a195dae1cf7fff,57
8a195dae1d07fff,262
8a195dae1d0ffff,436
8a195dae1d17fff,1165
8a195dae1d1ffff,217
8a195dae1d27fff,1394
8a195dae1d2ffff,3
8a195dae1d37fff,376
8a195dae1d47fff,188
8a195dae1d4ffff,249
8a195dae1d57fff,346
8a195dae1d5ffff,215
8a195dae1d67fff,1377
8a195dae1d6ffff,405
8a195dae1d77fff,355
8a195dae1d87fff,48
8a195dae1d8ffff,289
8a195dae1d97fff,4
8a195dae1d9ffff,369
8a195dae1da7fff,39
8a195dae1daffff,1402
8a195dae1db7fff,460
8a195dae204ffff,1194
8a195dae2087fff,26
8a195dae208ffff,931
8a195dae20c7fff,44
8a195dae20d7fff,1958
8a195dae2157fff,3
8a195dae216ffff,34
8a195dae220ffff,4
8a195dae2217fff,1100
8a195dae221ffff,321
8a195dae2237fff,448
8a195dae224ffff,146
8a195dae2257fff,188
8a195dae225ffff,766
8a195dae2277fff,1131
8a195dae2287fff,308
8a195dae228ffff,341
8a195dae2297fff,561
8a195dae229ffff,524
8a195dae22a7fff,96
8a195dae22affff,109
8a195dae22b7fff,946
8a195dae22c7fff,387
8a195dae22cffff,227
8a195dae22d7fff,174
8a195dae22dffff,20
8a195dae22effff,52
8a195dae22f7fff,21
8a195dae2307fff,1633
8a195dae231ffff,915
8a195dae2327fff,1183
8a195dae232ffff,174
8a195dae2337fff,651
8a195dae2347fff,118
8a195dae2357fff,21
8a195dae235ffff,107
8a195dae2367fff,565
8a195dae236ffff,8
8a195dae2377fff,530
8a195dae2387fff,357
8a195dae239ffff,22
8a195dae23a7fff,50
8a195dae23affff,889
8a195dae23b7fff,34
8a195dae2407fff,57
8a195dae2417fff,156
8a195dae2437fff,578
8a195dae244ffff,62
8a195dae2457fff,424
8a195dae245ffff,235
8a195dae2497fff,621
8a195dae249ffff,549
8a195dae24a7fff,177
8a195dae24affff,653
8a195dae24b7fff,104
8a195dae24c7fff,115
8a195dae24cffff,6
8a195dae24dffff,69
8a195dae24effff,398
8a195dae24f7fff,236
8a195dae2567fff,29
8a195dae256ffff,423
8a195dae2577fff,141
8a195dae2587fff,2641
8a195dae259ffff,1053
8a195dae25affff,411
8a195dae25b7fff,277
8a195dae260ffff,194
8a195dae2617fff,71
8a195dae261ffff,398
8a195dae2637fff,111
8a195dae2657fff,491
8a195dae265ffff,65
8a195dae2667fff,90
8a195dae266ffff,517
8a195dae2677fff,212
8a195dae2687fff,1
8a195dae268ffff,1234
8a195dae2697fff,99
8a195dae269ffff,171
8a195dae26a7fff,249
8a195dae26affff,371
8a195dae26b7fff,506
8a195dae26c7fff,136
8a195dae26cffff,157
8a195dae26d7fff,42
8a195dae26dffff,476
8a195dae26e7fff,8
8a195dae26effff,252
8a195dae26f7fff,197
8a195dae270ffff,22
8a195dae2717fff,565
8a195dae271ffff,495
8a195dae2727fff,15
8a195dae274ffff,412
8a195dae275ffff,209
8a195dae276ffff,1072
8a195dae2777fff,13
8a195dae279ffff,111
8a195dae27a7fff,256
8a195dae27affff,193
8a195dae2837fff,1245
8a195dae2977fff,756
8a195dae2a1ffff,151
8a195dae2a27fff,448
8a195dae2a2ffff,8
8a195dae2a47fff,205
8a195dae2a57fff,1287
8a195dae2a5ffff,187
8a195dae2a6ffff,1550
8a195dae2a77fff,250
8a195dae2a87fff,288
8a195dae2aa7fff,113
8a195dae2ab7fff,84
8a195dae2ac7fff,435
8a195dae2acffff,1087
8a195dae2ad7fff,1033
8a195dae2adffff,600
8a195dae2ae7fff,87
8a195dae2aeffff,189
8a195dae2af7fff,27
8a195dae2b0ffff,33
8a195dae2b17fff,358
8a195dae2b1ffff,25
8a195dae2b2ffff,66
8a195dae2b47fff,420
8a195dae2b4ffff,19
8a195dae2b57fff,414
8a195dae2b6ffff,4
8a195dae2b9ffff,196
8a195dae2bb7fff,190
8a195dae2ccffff,165
8a195dae2cdffff,32
8a195dae3017fff,1143
8a195dae302ffff,553
8a195dae3037fff,564
8a195dae3057fff,775
8a195dae305ffff,1880
8a195dae3067fff,793
8a195dae3077fff,253
8a195dae3087fff,461
8a195dae3097fff,152
8a195dae309ffff,341
8a195dae30a7fff,116
8a195dae30affff,334
8a195dae30b7fff,608
8a195dae30c7fff,738
8a195dae30d7fff,205
8a195dae30dffff,567
8a195dae30e7fff,288
8a195dae30effff,469
8a195dae30f7fff,5
8a195dae3107fff,92
8a195dae3117fff,701
8a195dae312ffff,561
8a195dae3137fff,187
8a195dae314ffff,541
8a195dae3157fff,557
8a195dae315ffff,276
8a195dae316ffff,252
8a195dae3177fff,279
8a195dae3187fff,438
8a195dae318ffff,775
8a195dae3197fff,296
8a195dae319ffff,35
8a195dae31a7fff,27
8a195dae31affff,182
8a195dae31b7fff,267
8a195dae3207fff,1698
8a195dae321ffff,197
8a195dae3227fff,139
8a195dae322ffff,516
8a195dae3237fff,338
8a195dae3247fff,262
8a195dae324ffff,24
8a195dae3257fff,373
8a195dae325ffff,68
8a195dae326ffff,714
8a195dae3277fff,581
8a195dae3297fff,13
8a195dae329ffff,31
8a195dae32affff,268
8a195dae32c7fff,945
8a195dae32cffff,804
8a195dae32d7fff,477
8a195dae32dffff,1596
8a195dae32e7fff,858
8a195dae32effff,524
8a195dae32f7fff,6
8a195dae3307fff,145
8a195dae3317fff,443
8a195dae331ffff,1786
8a195dae3327fff,5
8a195dae332ffff,1483
8a195dae3337fff,467
8a195dae3347fff,7
8a195dae334ffff,411
8a195dae3357fff,677
8a195dae335ffff,1397
8a195dae3367fff,680
8a195dae336ffff,286
8a195dae3387fff,11
8a195dae338ffff,1139
8a195dae3397fff,81
8a195dae339ffff,554
8a195dae33affff,747
8a195dae3407fff,1176
8a195dae340ffff,16
8a195dae3417fff,482
8a195dae3427fff,823
8a195dae3447fff,118
8a195dae3457fff,67
8a195dae345ffff,108
8a195dae3467fff,382
8a195dae346ffff,325
8a195dae3477fff,3
8a195dae3487fff,558
8a195dae348ffff,17
8a195dae3497fff,1031
8a195dae349ffff,102
8a195dae34a7fff,467
8a195dae34affff,315
8a195dae34cffff,382
8a195dae34dffff,956
8a195dae34f7fff,234
8a195dae3507fff,547
8a195dae350ffff,412
8a195dae351ffff,576
8a195dae352ffff,58
8a195dae3537fff,2
8a195dae354ffff,105
8a195dae3557fff,1131
8a195dae3567fff,712
8a195dae356ffff,639
8a195dae3577fff,1883
8a195dae358ffff,302
8a195dae35a7fff,722
8a195dae35affff,14
8a195dae3607fff,529
8a195dae360ffff,99
8a195dae3617fff,229
8a195dae361ffff,17
8a195dae3627fff,2
8a195dae362ffff,484
8a195dae3637fff,1093
8a195dae3647fff,183
8a195dae364ffff,383
8a195dae365ffff,642
8a195dae3667fff,553
8a195dae366ffff,905
8a195dae3677fff,487
8a195dae3687fff,872
8a195dae368ffff,755
8a195dae369ffff,56
8a195dae36a7fff,2
8a195dae36b7fff,391
8a195dae36c7fff,119
8a195dae36d7fff,4
8a195dae36e7fff,77
8a195dae3707fff,1873
8a195dae370ffff,470
8a195dae3717fff,432
8a195dae371ffff,1475
8a195dae3727fff,704
8a195dae372ffff,192
8a195dae3737fff,233
8a195dae374ffff,320
8a195dae3757fff,434
8a195dae375ffff,211
8a195dae376ffff,80
8a195dae378ffff,1311
8a195dae379ffff,18
8a195dae37a7fff,57
8a195dae37affff,410
8a195dae37b7fff,228
8a195dae3807fff,565
8a195dae380ffff,104
8a195dae381ffff,286
8a195dae382ffff,38
8a195dae3857fff,187
8a195dae385ffff,252
8a195dae3867fff,491
8a195dae3877fff,605
8a195dae389ffff,6
8a195dae38c7fff,116
8a195dae38d7fff,24
8a195dae38dffff,164
8a195dae38e7fff,609
8a195dae391ffff,479
8a195dae395ffff,54
8a195dae3a07fff,294
8a195dae3a0ffff,407
8a195dae3a17fff,820
8a195dae3a27fff,150
8a195dae3a37fff,108
8a195dae3a47fff,1721
8a195dae3a4ffff,81
8a195dae3a57fff,544
8a195dae3a5ffff,166
8a195dae3a6ffff,800
8a195dae3a77fff,463
8a195dae3a8ffff,31
8a195dae3a97fff,59
8a195dae3a9ffff,107
8a195dae3aa7fff,51
8a195dae3aaffff,499
8a195dae3ab7fff,7
8a195dae3ac7fff,89
8a195dae3acffff,72
8a195dae3adffff,321
8a195dae3ae7fff,4
8a195dae3aeffff,66
8a195dae3af7fff,48
8a195dae3b0ffff,229
8a195dae3b17fff,6
8a195dae3b1ffff,638
8a195dae3b27fff,50
8a195dae3b2ffff,601
8a195dae3b47fff,377
8a195dae3b4ffff,106
8a195dae3b57fff,136
8a195dae3b5ffff,47
8a195dae3b67fff,777
8a195dae3b6ffff,1676
8a195dae3b77fff,26
8a195dae3b87fff,32
8a195dae3b8ffff,475
8a195dae3b9ffff,4
8a195dae3ba7fff,2
8a195dae3baffff,756
8a195dae3c07fff,40
8a195dae3c0ffff,572
8a195dae3c17fff,242
8a195dae3c1ffff,17
8a195dae3c37fff,538
8a195dae3c4ffff,1241
8a195dae3c57fff,890
8a195dae3c67fff,563
8a195dae3c6ffff,243
8a195dae3c87fff,111
8a195dae3c97fff,741
8a195dae3ca7fff,536
8a195dae3caffff,1224
8a195dae3cc7fff,12
8a195dae3ccffff,61
8a195dae3cd7fff,1128
8a195dae3ceffff,21
8a195dae3d17fff,31
8a195dae3d27fff,54
8a195dae3d2ffff,513
8a195dae3d37fff,712
8a195dae3d5ffff,491
8a195dae3d97fff,20
8a195dae3d9ffff,64
8a195dae3da7fff,3
8a195dae3daffff,159
8a195dae4207fff,5
8a195dae424ffff,1700
8a195dae4357fff,113
8a195dae4a2ffff,59
8a195dae4a37fff,43
8a195dae4a5ffff,30
8a195dae4ac7fff,2
8a195dae4acffff,63
8a195dae4aeffff,24
8a195dae4b07fff,11
8a195dae4b17fff,1068
8a195dae4b1ffff,170
8a195dae4b2ffff,1069
8a195dae4b57fff,128
8a195dae4b5ffff,212
8a195dae4baffff,2
8a195dae5007fff,136
8a195dae500ffff,155
8a195dae5017fff,16
8a195dae5027fff,306
8a195dae502ffff,963
8a195dae5037fff,7
8a195dae5047fff,475
8a195dae504ffff,838
8a195dae5057fff,579
8a195dae505ffff,216
8a195dae506ffff,222
8a195dae5077fff,590
8a195dae508ffff,870
8a195dae509ffff,406
8a195dae50affff,79
8a195dae50b7fff,62
8a195dae50c7fff,244
8a195dae50cffff,1052
8a195dae50d7fff,146
8a195dae50dffff,433
8a195dae50e7fff,36
8a195dae50effff,371
8a195dae50f7fff,49
8a195dae5107fff,59
8a195dae510ffff,1831
8a195dae5117fff,192
8a195dae511ffff,23
8a195dae512ffff,1008
8a195dae5137fff,224
8a195dae5147fff,820
8a195dae514ffff,34
8a195dae5157fff,314
8a195dae515ffff,188
8a195dae516ffff,177
8a195dae5177fff,1329
8a195dae5187fff,2
8a195dae518ffff,454
8a195dae5197fff,15
8a195dae51affff,150
8a195dae5207fff,78
8a195dae520ffff,192
8a195dae5217fff,20
8a195dae521ffff,281
8a195dae5227fff,763
8a195dae522ffff,2
8a195dae5237fff,448
8a195dae5247fff,167
8a195dae524ffff,1693
8a195dae5257fff,94
8a195dae525ffff,44
8a195dae5267fff,247
8a195dae526ffff,2
8a195dae5287fff,1166
8a195dae528ffff,927
8a195dae5297fff,490
8a195dae529ffff,13
8a195dae52a7fff,321
8a195dae52affff,29
8a195dae52b7fff,173
8a195dae52c7fff,124
8a195dae52cffff,22
8a195dae52d7fff,1700
8a195dae52dffff,231
8a195dae52e7fff,254
8a195dae52effff,719
8a195dae52f7fff,223
8a195dae5307fff,208
8a195dae530ffff,1985
8a195dae5317fff,6
8a195dae531ffff,1411
8a195dae532ffff,7
8a195dae5337fff,1436
8a195dae5347fff,972
8a195dae534ffff,77
8a195dae5357fff,89
8a195dae536ffff,648
8a195dae538ffff,772
8a195dae5397fff,326
8a195dae539ffff,462
8a195dae53a7fff,198
8a195dae53affff,95
8a195dae53b7fff,7
8a195dae544ffff,305
8a195dae5457fff,2
8a195dae5467fff,1158
8a195dae548ffff,66
8a195dae54cffff,375
8a195dae54dffff,833
8a195dae54e7fff,324
8a195dae54effff,805
8a195dae5527fff,95
8a195dae5547fff,2
8a195dae554ffff,151
8a195dae5557fff,239
8a195dae5607fff,52
8a195dae561ffff,477
8a195dae5627fff,210
8a195dae5637fff,435
8a195dae5647fff,518
8a195dae564ffff,257
8a195dae5657fff,47
8a195dae565ffff,213
8a195dae5667fff,207
8a195dae5677fff,2
8a195dae5687fff,38
8a195dae568ffff,143
8a195dae5697fff,301
8a195dae569ffff,80
8a195dae56b7fff,47
8a195dae56c7fff,480
8a195dae56cffff,194
8a195dae56d7fff,871
8a195dae56dffff,144
8a195dae56e7fff,574
8a195dae56effff,97
8a195dae56f7fff,842
8a195dae570ffff,486
8a195dae5717fff,11
8a195dae571ffff,707
8a195dae5727fff,2125
8a195dae572ffff,269
8a195dae5737fff,333
8a195dae574ffff,236
8a195dae5757fff,1367
8a195dae575ffff,159
8a195dae576ffff,336
8a195dae5787fff,343
8a195dae5797fff,56
8a195dae579ffff,771
8a195dae57a7fff,1355
8a195dae57affff,485
8a195dae57b7fff,5
8a195dae581ffff,167
8a195dae582ffff,443
8a195dae5847fff,842
8a195dae584ffff,526
8a195dae5857fff,184
8a195dae585ffff,44
8a195dae5867fff,735
8a195dae586ffff,1081
8a195dae5887fff,510
8a195dae588ffff,1688
8a195dae589ffff,212
8a195dae58affff,16
8a195dae58c7fff,52
8a195dae58cffff,428
8a195dae58d7fff,1741
8a195dae58dffff,52
8a195dae58e7fff,435
8a195dae58effff,3
8a195dae58f7fff,501
8a195dae590ffff,529
8a195dae5927fff,903
8a195dae5937fff,16
8a195dae5947fff,1347
8a195dae594ffff,210
8a195dae5967fff,34
8a195dae596ffff,32
8a195dae5977fff,688
8a195dae5a07fff,436
8a195dae5a0ffff,93
8a195dae5a2ffff,2
8a195dae5a37fff,39
8a195dae5a87fff,190
8a195dae5a8ffff,2
8a195dae5aa7fff,3
8a195dae5aaffff,1001
8a195dae5ab7fff,117
8a195dae5b17fff,206
8a195dae5b1ffff,704
8a195dae5b27fff,577
8a195dae5b2ffff,252
8a195dae5b37fff,188
8a195dae5b47fff,207
8a195dae5b57fff,211
8a195dae5b5ffff,235
8a195dae5b67fff,309
8a195dae5b6ffff,16
8a195dae5b77fff,3
8a195dae5b87fff,753
8a195dae5b8ffff,326
8a195dae5b9ffff,69
8a195dae5ba7fff,35
8a195dae5baffff,303
8a195dae5bb7fff,971
8a195dae5c47fff,44
8a195dae5c6ffff,195
8a195dae5c97fff,3
8a195dae5cd7fff,12
8a195dae62dffff,38
8a195dae8017fff,557
8a195dae801ffff,357
8a195dae8027fff,848
8a195dae802ffff,1743
8a195dae8037fff,374
8a195dae8047fff,12
8a195dae804ffff,99
8a195dae8057fff,754
8a195dae805ffff,339
8a195dae8067fff,227
8a195dae806ffff,4
8a195dae8077fff,163
8a195dae808ffff,529
8a195dae80affff,23
8a195dae80c7fff,531
8a195dae80d7fff,28
8a195dae80dffff,71
8a195dae80e7fff,1090
8a195dae80effff,1332
8a195dae80f7fff,400
8a195dae811ffff,26
8a195dae8137fff,328
8a195dae8147fff,696
8a195dae8157fff,754
8a195dae815ffff,629
8a195dae8167fff,465
8a195dae8187fff,2
8a195dae818ffff,94
8a195dae8197fff,128
8a195dae819ffff,140
8a195dae81a7fff,2
8a195dae81affff,605
8a195dae81b7fff,57
8a195dae8207fff,57
8a195dae8237fff,169
8a195dae8297fff,93
8a195dae829ffff,109
8a195dae82b7fff,440
8a195dae82cffff,2
8a195dae8307fff,456
8a195dae830ffff,523
8a195dae8317fff,2325
8a195dae831ffff,667
8a195dae8327fff,422
8a195dae832ffff,91
8a195dae8337fff,1147
8a195dae838ffff,132
8a195dae8397fff,669
8a195dae839ffff,561
8a195dae83a7fff,1293
8a195dae83affff,1655
8a195dae83b7fff,813
8a195dae8407fff,799
8a195dae840ffff,363
8a195dae8417fff,218
8a195dae841ffff,858
8a195dae845ffff,402
8a195dae8487fff,115
8a195dae8497fff,70
8a195dae849ffff,99
8a195dae84affff,1071
8a195dae84c7fff,149
8a195dae84cffff,663
8a195dae84d7fff,321
8a195dae84dffff,12
8a195dae84e7fff,351
8a195dae84effff,100
8a195dae84f7fff,8
8a195dae8527fff,266
8a195dae8547fff,101
8a195dae854ffff,1
8a195dae855ffff,633
8a195dae856ffff,129
8a195dae8607fff,343
8a195dae8617fff,483
8a195dae861ffff,424
8a195dae8627fff,780
8a195dae862ffff,136
8a195dae8637fff,241
8a195dae865ffff,16
8a195dae8677fff,6
8a195dae8687fff,684
8a195dae868ffff,977
8a195dae8697fff,1171
8a195dae869ffff,720
8a195dae86a7fff,65
8a195dae86affff,327
8a195dae86b7fff,644
8a195dae86c7fff,188
8a195dae86cffff,80
8a195dae86dffff,133
8a195dae86e7fff,412
8a195dae86effff,4
8a195dae86f7fff,291
8a195dae8707fff,187
8a195dae870ffff,180
8a195dae8717fff,383
8a195dae871ffff,515
8a195dae872ffff,811
8a195dae8747fff,305
8a195dae874ffff,125
8a195dae8757fff,1526
8a195dae875ffff,400
8a195dae8767fff,202
8a195dae876ffff,97
8a195dae8777fff,1284
8a195dae8787fff,436
8a195dae8797fff,313
8a195dae879ffff,692
8a195dae87a7fff,241
8a195dae87b7fff,214
8a195dae8807fff,162
8a195dae8817fff,1048
8a195dae881ffff,185
8a195dae8827fff,96
8a195dae8837fff,332
8a195dae8847fff,572
8a195dae884ffff,141
8a195dae8857fff,327
8a195dae885ffff,48
8a195dae886ffff,579
8a195dae8877fff,442
8a195dae8887fff,176
8a195dae8897fff,9
8a195dae889ffff,175
8a195dae88a7fff,500
8a195dae88affff,47
8a195dae88b7fff,336
8a195dae88c7fff,373
8a195dae88d7fff,453
8a195dae88dffff,330
8a195dae88e7fff,261
8a195dae88effff,330
8a195dae88f7fff,8
8a195dae8907fff,20
8a195dae890ffff,117
8a195dae891ffff,265
8a195dae8927fff,666
8a195dae892ffff,152
8a195dae8937fff,1096
8a195dae8947fff,480
8a195dae894ffff,380
8a195dae8957fff,515
8a195dae895ffff,311
8a195dae8967fff,351
8a195dae896ffff,13
8a195dae8977fff,855
8a195dae8987fff,374
8a195dae8997fff,274
8a195dae899ffff,12
8a195dae89a7fff,262
8a195dae89affff,764
8a195dae8a0ffff,574
8a195dae8a17fff,939
8a195dae8a27fff,565
8a195dae8a47fff,208
8a195dae8a4ffff,471
8a195dae8a57fff,145
8a195dae8a5ffff,505
8a195dae8a67fff,1174
8a195dae8a6ffff,136
8a195dae8a77fff,60
8a195dae8a87fff,1245
8a195dae8a8ffff,221
8a195dae8a97fff,24
8a195dae8a9ffff,27
8a195dae8aa7fff,754
8a195dae8aaffff,1239
8a195dae8ab7fff,1291
8a195dae8ac7fff,780
8a195dae8acffff,958
8a195dae8ad7fff,125
8a195dae8adffff,182
8a195dae8ae7fff,110
8a195dae8aeffff,1103
8a195dae8af7fff,71
8a195dae8b07fff,156
8a195dae8b0ffff,82
8a195dae8b17fff,156
8a195dae8b1ffff,357
8a195dae8b27fff,396
8a195dae8b2ffff,5
8a195dae8b37fff,328
8a195dae8b47fff,415
8a195dae8b4ffff,663
8a195dae8b5ffff,252
8a195dae8b67fff,569
8a195dae8b6ffff,55
8a195dae8b87fff,353
8a195dae8b8ffff,293
8a195dae8b97fff,368
8a195dae8b9ffff,15
8a195dae8ba7fff,165
8a195dae8baffff,356
8a195dae8bb7fff,423
8a195dae8c07fff,720
8a195dae8c1ffff,382
8a195dae8c27fff,185
8a195dae8c2ffff,496
8a195dae8c4ffff,254
8a195dae8c77fff,3
8a195dae8cc7fff,112
8a195dae8ccffff,12
8a195dae8ce7fff,81
8a195dae8d07fff,117
8a195dae8d0ffff,390
8a195dae8d17fff,693
8a195dae8d27fff,193
8a195dae8d57fff,713
8a195dae8d5ffff,10
8a195dae8d67fff,276
8a195dae8d6ffff,7
8a195dae8d87fff,705
8a195dae8d8ffff,543
8a195dae8d97fff,21
8a195dae8da7fff,260
8a195dae8db7fff,43
8a195dae9007fff,245
8a195dae900ffff,343
8a195dae9017fff,67
8a195dae901ffff,10
8a195dae9027fff,1329
